0.14239,20,1,1.43
0.14483,20,1,1.44
0.14727,20,1,1.45
0.14971,20,1,1.47
0.15215,20,1,1.48
0.15459,20,1,1.5
1.57E-01,20,1,1.51
0.15947,20,1,1.52
0.16192,20,1,1.53
0.16436,20,1,1.55
0.1668,20,1,1.56
0.16924,20,1,1.57
0.17168,20,1,1.58
0.17412,20,1,1.59
0.17656,20,1,1.6
0.17901,20,1,1.61
0.18145,20,1,1.63
0.18389,20,1,1.64
0.18633,20,1,1.65
0.18877,20,1,1.66
0.19121,20,1,1.68
0.19365,20,1,1.7
0.19609,20,1,1.71
0.19854,20,1,1.72
0.20098,20,1,1.73
0.20342,20,1,1.75
0.20586,20,1,1.76
0.2083,20,1,1.77
0.21074,20,1,1.79
0.21319,20,1,1.81
0.21563,20,1,1.82
0.21807,20,1,1.83
0.22051,20,1,1.85
2.23E-01,20,1,1.86
2.25E-01,20,1,1.88
0.22783,20,1,1.9
0.23028,20,1,1.91
0.23272,20,1,1.92
0.23516,20,1,1.93
0.2376,20,1,1.95
0.24004,20,1,1.97
0.24248,20,1,1.98
0.24492,20,1,2
0.24737,20,1,2.02
0.24981,20,1,2.04
0.25225,20,1,2.05
0.25469,20,1,2.07
0.25713,20,1,2.09
0.25957,20,1,2.1
0.26201,20,1,2.12
0.26446,20,1,2.14
0.2669,20,1,2.16
0.26934,20,1,2.17
0.27178,20,1,2.18
0.27422,20,1,2.2
0.27666,20,1,2.22
0.2791,20,1,2.24
0.28154,20,1,2.26
0.28399,20,1,2.27
0.28643,20,1,2.29
0.28887,20,1,2.3
0.29131,20,1,2.33
0.29375,20,1,2.34
0.29619,20,1,2.36
0.29863,20,1,2.38
0.30108,20,1,2.4
0.30352,20,1,2.41
0.30596,20,1,2.43
0.3084,20,1,2.46
0.31084,20,1,2.48
0.31328,20,1,2.5
0.31572,20,1,2.52
0.31817,20,1,2.55
0.32061,20,1,2.57
0.32305,20,1,2.58
0.32549,20,1,2.61
0.32793,20,1,2.63
0.33037,20,1,2.65
0.33281,20,1,2.67
0.33526,20,1,2.7
0.3377,20,1,2.72
0.34014,20,1,2.75
0.34258,20,1,2.77
0.34502,20,1,2.8
0.34746,20,1,2.82
0.3499,20,1,2.85
0.35235,20,1,2.87
0.35479,20,1,2.89
0.35723,20,1,2.92
0.35967,20,1,2.95
0.36211,20,1,2.97
0.36455,20,1,3
0.36699,20,1,3.03
0.36944,20,1,3.05
0.37188,20,1,3.08
0.37432,20,1,3.11
0.37676,20,1,3.14
0.3792,20,1,3.17
0.38164,20,1,3.19
0.38408,20,1,3.22
0.38653,20,1,3.25
0.38897,20,1,3.28
0.39141,20,1,3.31
0.39385,20,1,3.34
0.39629,20,1,3.38
0.39873,20,1,3.41
0.40117,20,1,3.43
0.39873,20,1,3.1
0.39629,20,1,2.85
0.39385,20,1,2.65
0.39141,20,1,2.48
0.38897,20,1,2.33
0.38653,20,1,2.2
0.38408,20,1,2.07
0.38164,20,1,1.96
0.3792,20,1,1.86
0.37676,20,1,1.76
0.37432,20,1,1.68
0.37188,20,1,1.59
0.36944,20,1,1.51
0.36699,20,1,1.43
0.36455,20,1,1.35
0.36211,20,1,1.29
0.35967,20,1,1.23
0.35723,20,1,1.16
0.35479,20,1,1.09
0.35235,20,1,1.04
0.3499,20,1,0.9796
0.34746,20,1,0.92696
0.34502,20,1,0.8748
0.34258,20,1,0.82743
0.34014,20,1,0.78111
0.3377,20,1,0.73302
0.33526,20,1,0.68809
0.33281,20,1,0.63866
0.33037,20,1,0.5986
0.32793,20,1,0.55731
0.32549,20,1,0.51563
0.32305,20,1,0.47716
0.32061,20,1,0.4416
0.31817,20,1,0.40031
0.31572,20,1,0.3648
0.31328,20,1,0.32915
0.31084,20,1,0.2936
0.3084,20,1,0.26034
0.30596,20,1,0.22699
0.30352,20,1,0.19412
0.30108,20,1,0.1633
0.29863,20,1,0.13363
0.29619,20,1,0.11042
0.29375,20,1,0.07578
0.29131,20,1,0.04616
0.28887,20,1,0.01895
0.28643,20,1,-0.00763
0.28399,20,1,-0.03366
0.28154,20,1,-0.05923
0.2791,20,1,-0.08754
0.27666,20,1,-0.11218
0.27422,20,1,-0.13654
0.27178,20,1,-0.1608
0.26934,20,1,-0.18611
0.2669,20,1,-0.20884
0.26446,20,1,-0.22942
0.26201,20,1,-0.25186
0.25957,20,1,-0.27435
0.25713,20,1,-0.28981
0.25469,20,1,-0.31321
0.25225,20,1,-0.33287
0.24981,20,1,-0.35278
0.24737,20,1,-0.37125
0.24492,20,1,-0.38982
0.24248,20,1,-0.40384
0.24004,20,1,-0.42374
0.2376,20,1,-0.44068
0.23516,20,1,-0.45581
0.23272,20,1,-0.47294
0.23028,20,1,-0.48834
0.22783,20,1,-0.50466
0.22539,20,1,-0.51892
0.22295,20,1,-0.53304
0.22051,20,1,-0.54816
0.21807,20,1,-0.56098
0.21563,20,1,-0.57744
0.21319,20,1,-0.58898
0.21074,20,1,-0.60257
0.2083,20,1,-0.61831
0.20586,20,1,-0.62999
0.20342,20,1,-0.63927
0.20098,20,1,-0.65224
0.19854,20,1,-0.66439
0.19609,20,1,-0.67707
0.19365,20,1,-0.68841
0.19121,20,1,-0.69836
0.18877,20,1,-0.70999
0.18633,20,1,-0.71995
0.18389,20,1,-0.73148
0.18145,20,1,-0.73889
0.17901,20,1,-0.74693
0.17656,20,1,-0.76004
0.17412,20,1,-0.77
0.17168,20,1,-0.78086
0.16924,20,1,-0.78952
0.1668,20,1,-0.79828
0.16436,20,1,-0.80388
0.16192,20,1,-0.81685
0.15947,20,1,-0.82594
0.15703,20,1,-0.83436
0.15459,20,1,-0.84149
0.15215,20,1,-0.85106
0.14971,20,1,-0.85862
0.14727,20,1,-0.86647
0.14483,20,1,-0.87608
0.14239,20,1,-0.88609
0.13994,20,1,-0.89355
0.1375,20,1,-0.90288
0.13506,20,1,-0.90958
0.13262,20,1,-0.91772
0.13018,20,1,-0.92633
0.12774,20,1,-0.93064
0.12529,20,1,-0.93638
0.12285,20,1,-0.95025
0.12041,20,1,-0.95265
0.11797,20,1,-0.95983
0.11553,20,1,-0.96796
0.11309,20,1,-0.97466
0.11065,20,1,-0.98471
0.10821,20,1,-0.99189
0.10576,20,1,-0.99858
0.10332,20,1,-1
0.10088,20,1,-1.01
0.09844,20,1,-1.02
0.096,20,1,-1.02
0.09356,20,1,-1.03
0.09112,20,1,-1.04
0.08867,20,1,-1.05
0.08623,20,1,-1.06
0.08379,20,1,-1.07
0.08135,20,1,-1.08
0.07891,20,1,-1.08
0.07647,20,1,-1.09
0.07403,20,1,-1.09
0.07158,20,1,-1.1
0.06914,20,1,-1.11
0.0667,20,1,-1.12
0.06426,20,1,-1.12
0.06182,20,1,-1.13
0.05938,20,1,-1.14
0.05694,20,1,-1.15
0.05449,20,1,-1.15
0.05205,20,1,-1.16
0.04961,20,1,-1.17
0.04717,20,1,-1.17
0.04473,20,1,-1.18
0.04229,20,1,-1.19
0.03985,20,1,-1.19
0.0374,20,1,-1.21
0.03496,20,1,-1.21
0.03252,20,1,-1.22
0.03008,20,1,-1.22
0.02764,20,1,-1.23
0.0252,20,1,-1.23
0.02276,20,1,-1.23
0.02031,20,1,-1.24
0.01787,20,1,-1.25
0.01543,20,1,-1.26
0.01299,20,1,-1.27
0.01055,20,1,-1.28
0.00811,20,1,-1.28
0.00567,20,1,-1.29
0.00322,20,1,-1.29
7.83E-04,20,1,-1.3
-1.66E-03,20,0,-1.31
-0.0041,20,0,-1.32
-0.00654,20,0,-1.32
-0.00898,20,0,-1.33
-0.01142,20,0,-1.34
-0.01387,20,0,-1.35
-0.01631,20,0,-1.36
-0.01875,20,0,-1.36
-0.02119,20,0,-1.36
-0.02363,20,0,-1.37
-0.02607,20,0,-1.38
-0.02851,20,0,-1.39
-0.03096,20,0,-1.4
-0.0334,20,0,-1.41
-0.03584,20,0,-1.41
-0.03828,20,0,-1.42
-0.04072,20,0,-1.42
-0.04316,20,0,-1.43
-0.0456,20,0,-1.44
-0.04805,20,0,-1.44
-0.05049,20,0,-1.45
-0.05293,20,0,-1.46
-0.05537,20,0,-1.45
-0.05781,20,0,-1.46
-0.06025,20,0,-1.47
-0.06269,20,0,-1.47
-0.06513,20,0,-1.48
-0.06758,20,0,-1.49
-0.07002,20,0,-1.49
-0.07246,20,0,-1.5
-0.0749,20,0,-1.52
-0.07734,20,0,-1.52
-0.07978,20,0,-1.53
-0.08222,20,0,-1.53
-0.08467,20,0,-1.54
-0.08711,20,0,-1.54
-0.08955,20,0,-1.54
-0.09199,20,0,-1.55
-0.09443,20,0,-1.56
-0.09687,20,0,-1.57
-0.09931,20,0,-1.58
-0.10176,20,0,-1.59
-0.1042,20,0,-1.6
-0.10664,20,0,-1.6
-0.10908,20,0,-1.6
-0.11152,20,0,-1.6
-0.11396,20,0,-1.62
-0.1164,20,0,-1.62
-0.11885,20,0,-1.63
-0.12129,20,0,-1.63
-0.12373,20,0,-1.64
-0.12617,20,0,-1.65
-0.12861,20,0,-1.66
-0.13105,20,0,-1.66
-0.13349,20,0,-1.67
-0.13594,20,0,-1.68
-0.13838,20,0,-1.68
-0.14082,20,0,-1.69
-0.14326,20,0,-1.7
-0.1457,20,0,-1.7
-0.14814,20,0,-1.7
-0.15058,20,0,-1.71
-0.15303,20,0,-1.73
-0.15547,20,0,-1.72
-0.15791,20,0,-1.74
-0.16035,20,0,-1.73
